priority,approval_item_id,item_type,topic,fact_id_ref,brand,product,manager_text,suggested_decision,rop_question,source_id,linked_open_question,risk_notes
P1,approve:fact_v3_internal_cross_brand_sources_inventory_1_found_in_7e329c761b,program,08_program,fact:v3:internal:cross_brand_sources_inventory_1_found_in:7e329c761b,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 1 / found in — enrichment_log/01_gdrive_exports_review_part2.md. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_1_rule_a1fcddf683,program,08_program,fact:v3:internal:cross_brand_sources_inventory_1_rule:a1fcddf683,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 1 / rule — Весь файл — internal_only. Это скрипт перевода клиента с УНПК на Фотон. Бот ни одного из брендов не должен использовать ни одну фразу из этого скрипта.. [client_blocked: cross_brand_text, internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['cross_brand_text', 'internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_1_severity_1328a3ef45,program,08_program,fact:v3:internal:cross_brand_sources_inventory_1_severity:1328a3ef45,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 1 / severity — critical. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_1_source_id_3b7f77981d,program,08_program,fact:v3:internal:cross_brand_sources_inventory_1_source_id:3b7f77981d,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 1 / source id — unpk_to_foton_script.txt. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_1_type_b171ca24eb,program,08_program,fact:v3:internal:cross_brand_sources_inventory_1_type:b171ca24eb,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 1 / type — google_drive_doc_export. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_2_found_in_18569f742d,program,08_program,fact:v3:internal:cross_brand_sources_inventory_2_found_in:18569f742d,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 2 / found in — enrichment_log/01_gdrive_exports_review_part3.md. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_2_rule_56d5ebaec8,program,08_program,fact:v3:internal:cross_brand_sources_inventory_2_rule:56d5ebaec8,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 2 / rule — Стратегический pre-sales документ для МФТИ/РосНОУ. Перечисляет обе компании и внутренних людей (Тавлеев, Фабарисов и т.д.). Internal_only.. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_2_severity_b369354664,program,08_program,fact:v3:internal:cross_brand_sources_inventory_2_severity:b369354664,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 2 / severity — critical. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_2_source_id_9d0c9be1c2,program,08_program,fact:v3:internal:cross_brand_sources_inventory_2_source_id:9d0c9be1c2,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 2 / source id — courses_pk_mfti_unpk.txt. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_2_type_3cfbc5e088,program,08_program,fact:v3:internal:cross_brand_sources_inventory_2_type:3cfbc5e088,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 2 / type — google_drive_doc_export. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_3_found_in_6ec3c1980e,program,08_program,fact:v3:internal:cross_brand_sources_inventory_3_found_in:6ec3c1980e,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 3 / found in — enrichment_log/01_gdrive_exports_review_part4.md. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_3_rule_f08d8351b7,program,08_program,fact:v3:internal:cross_brand_sources_inventory_3_rule:f08d8351b7,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 3 / rule — Пункт 8 содержит фразу «лучшими являются две компании УНПК МФТИ и Фотон». Эта фраза запрещена в клиентском тексте.. [client_blocked: cross_brand_text, internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['cross_brand_text', 'internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_3_severity_ffdbb615aa,program,08_program,fact:v3:internal:cross_brand_sources_inventory_3_severity:ffdbb615aa,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 3 / severity — critical. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_3_source_id_3d2481b4e7,program,08_program,fact:v3:internal:cross_brand_sources_inventory_3_source_id:3d2481b4e7,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 3 / source id — script_positive_answer_flow.txt. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_3_type_baf25cc91c,program,08_program,fact:v3:internal:cross_brand_sources_inventory_3_type:baf25cc91c,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 3 / type — google_drive_doc_export. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_4_count_4cde34c35b,program,08_program,fact:v3:internal:cross_brand_sources_inventory_4_count:4cde34c35b,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 4 / count — 21. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_4_found_in_3955e07b61,program,08_program,fact:v3:internal:cross_brand_sources_inventory_4_found_in:3955e07b61,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 4 / found in — enrichment_log/03_qa_pairs_topX_per_theme.md. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_4_rule_f25aab43cf,program,08_program,fact:v3:internal:cross_brand_sources_inventory_4_rule:f25aab43cf,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 4 / rule — 21 QA-пара упоминает оба бренда в одном ответе. Не использовать как client_safe_text.. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_4_severity_7c5f665e33,program,08_program,fact:v3:internal:cross_brand_sources_inventory_4_severity:7c5f665e33,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 4 / severity — high. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_4_source_id_a74f367186,program,08_program,fact:v3:internal:cross_brand_sources_inventory_4_source_id:a74f367186,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 4 / source id — qa_pairs.csv:cross_brand_21. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_4_type_e2af5ff9bb,program,08_program,fact:v3:internal:cross_brand_sources_inventory_4_type:e2af5ff9bb,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 4 / type — qa_pairs_subset. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_5_count_71b2489497,program,08_program,fact:v3:internal:cross_brand_sources_inventory_5_count:71b2489497,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 5 / count — 101. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_5_found_in_f172bc043d,program,08_program,fact:v3:internal:cross_brand_sources_inventory_5_found_in:f172bc043d,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 5 / found in — enrichment_log/04_chunks_per_theme.md. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_5_rule_e34e678701,program,08_program,fact:v3:internal:cross_brand_sources_inventory_5_rule:e34e678701,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 5 / rule — 101 chunk с brand=mixed. Внутренние — нельзя как client_safe_text.. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_5_severity_21b9b496b5,program,08_program,fact:v3:internal:cross_brand_sources_inventory_5_severity:21b9b496b5,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 5 / severity — high. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_5_source_id_ea94766d32,program,08_program,fact:v3:internal:cross_brand_sources_inventory_5_source_id:ea94766d32,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 5 / source id — knowledge_chunks.csv:brand=mixed. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_5_type_9e4511f589,program,08_program,fact:v3:internal:cross_brand_sources_inventory_5_type:9e4511f589,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 5 / type — chunks_subset. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_6_count_0ff6c73101,program,08_program,fact:v3:internal:cross_brand_sources_inventory_6_count:0ff6c73101,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 6 / count — 3. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_6_found_in_1cfc66bc75,program,08_program,fact:v3:internal:cross_brand_sources_inventory_6_found_in:1cfc66bc75,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 6 / found in — enrichment_log/06_conversation_scripts_classification.md. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_6_rule_6713df2a52,program,08_program,fact:v3:internal:cross_brand_sources_inventory_6_rule:6713df2a52,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 6 / rule — 3 скрипта явно cross-brand. Перечислены в 06_conversation_scripts_classification.md.. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_6_severity_09b4d85f16,program,08_program,fact:v3:internal:cross_brand_sources_inventory_6_severity:09b4d85f16,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 6 / severity — critical. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_6_source_id_c94fe0c770,program,08_program,fact:v3:internal:cross_brand_sources_inventory_6_source_id:c94fe0c770,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 6 / source id — conversation_scripts.csv:cross_brand_3. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_cross_brand_sources_inventory_6_type_edcadee75b,program,08_program,fact:v3:internal:cross_brand_sources_inventory_6_type:edcadee75b,internal,cross_brand_sources_inventory,"Внутренне: cross brand sources inventory / 6 / type — scripts_subset. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_forbidden_for_client_9b61ee181e,program,08_program,fact:v3:internal:forbidden_for_client:9b61ee181e,internal,forbidden_for_client,"Внутренне: forbidden for client — да. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_10_1cc444ead2,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_10:1cc444ead2,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 10 — суд. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_11_1aefb44011,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_11:1aefb44011,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 11 — иск. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_12_60006ddb4f,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_12:60006ddb4f,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 12 — нарушаете права. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_13_8d35add4dd,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_13:8d35add4dd,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 13 — отзыв в интернете. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_14_6f5fe89c46,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_14:6f5fe89c46,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 14 — обещайте баллов. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_15_35f02ae3fe,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_15:35f02ae3fe,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 15 — гарантируйте баллов. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_16_0be3419d5e,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_16:0be3419d5e,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 16 — гарантируйте поступление. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_1_fee0723eec,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_1:fee0723eec,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 1 — вернуть деньги. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_2_f86bbd678c,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_2:f86bbd678c,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 2 — возврат денег. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_3_7144abcdcd,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_3:7144abcdcd,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 3 — расторгн. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_4_f6e54b00e9,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_4:f6e54b00e9,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 4 — забрать деньги. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_5_49667c3597,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_5:49667c3597,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 5 — отказ от обучения. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_high_risk_keywords_always_manager_only_6_371c06bf82,program,08_program,fact:v3:internal:high_risk_keywords_always_manager_only_6:371c06bf82,internal,high_risk_keywords,"Внутренне: high risk keywords / always manager only / 6 — жалоб. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
