schema_version,fact_id,fact_key,fact_type,fact_types,title,fact_text,short_fact,client_safe_text,manager_check_text,internal_text,brand,active_brand_scope,cross_brand_policy,cross_brand_mixed,product,source_id,source_title,source_path,source_url,source_sha256,source_status,freshness_status,verification_status,structured_value,valid_from,valid_until,verified_by,verified_at,owner_role,allowed_for_client_answer,usable_for_precise_answer,requires_manager_confirmation,requires_amo_check,requires_tallanto_check,route_policy,risk_level,related_theme_ids,linked_open_question,forbidden_promises,forbidden_client_mentions,forbidden_for_client,internal_only,safety_block_reasons,notes,record_type
kb_release_v3_fact_v1,fact:v3:internal:source_coverage_audit_2026_05_17_usable_for_precise_answer:5b823d1414,source_coverage_audit_2026_05_17.usable_for_precise_answer,program,"[""program""]",source coverage audit 2026 05 17 / usable for precise answer,Внутренне: source coverage audit 2026 05 17 / usable for precise answer — 0.,source coverage audit 2026 05 17 / usable for precise answer,,"Внутренне: source coverage audit 2026 05 17 / usable for precise answer — 0. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",Внутренне: source coverage audit 2026 05 17 / usable for precise answer — 0.,internal,internal_only,forbidden_for_client,False,source_coverage_audit_2026_05_17,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""number"": 0, ""path"": ""source_coverage_audit_2026_05_17.usable_for_precise_answer"", ""raw_value"": 0}",,,,,РОП/ответственный владелец факта,False,False,True,False,False,manager_handoff_only,low,"[""theme:016_program_content""]",,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:teacher_promo_codes_brand_internal_split_note:d6ec8de4b8,teacher_promo_codes.brand_internal_split.note,promocode,"[""promocode""]",teacher promo codes / brand internal split / note,"Внутренне: teacher promo codes / brand internal split / note — Уточнить у маркетинга, к какому бренду относится каждый промокод.",teacher promo codes / brand internal split / note,,"Внутренне: teacher promo codes / brand internal split / note — Уточнить у маркетинга, к какому бренду относится каждый промокод. [client_blocked: internal_only, invalid_client_brand, manager_only_route, promocode_needs_marketing_confirmation]","Внутренне: teacher promo codes / brand internal split / note — Уточнить у маркетинга, к какому бренду относится каждый промокод.",internal,internal_only,forbidden_for_client,False,teacher_promo_codes,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""teacher_promo_codes.brand_internal_split.note"", ""raw_value"": ""Уточнить у маркетинга, к какому бренду относится каждый промокод""}",,,,,РОП/бухгалтерия,False,False,True,False,False,manager_handoff_only,low,"[""theme:005_discounts""]",promocodes_needs_marketing_confirmation,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route"", ""promocode_needs_marketing_confirmation""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:teacher_promo_codes_codes_1:75ed942876,teacher_promo_codes.codes.1,promocode,"[""promocode""]",teacher promo codes / codes / 1,Внутренне: teacher promo codes / codes / 1 — ABRAMOV.,teacher promo codes / codes / 1,,"Внутренне: teacher promo codes / codes / 1 — ABRAMOV. [client_blocked: global_forbidden:AMO, internal_only, invalid_client_brand, manager_only_route, promocode_needs_marketing_confirmation]",Внутренне: teacher promo codes / codes / 1 — ABRAMOV.,internal,internal_only,forbidden_for_client,False,teacher_promo_codes,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""teacher_promo_codes.codes.1"", ""raw_value"": ""ABRAMOV""}",,,,,РОП/бухгалтерия,False,False,True,False,False,manager_handoff_only,low,"[""theme:005_discounts""]",promocodes_needs_marketing_confirmation,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""global_forbidden:AMO"", ""internal_only"", ""invalid_client_brand"", ""manager_only_route"", ""promocode_needs_marketing_confirmation""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:teacher_promo_codes_codes_2:423884efe6,teacher_promo_codes.codes.2,promocode,"[""promocode""]",teacher promo codes / codes / 2,Внутренне: teacher promo codes / codes / 2 — VAGIN.,teacher promo codes / codes / 2,,"Внутренне: teacher promo codes / codes / 2 — VAGIN. [client_blocked: internal_only, invalid_client_brand, manager_only_route, promocode_needs_marketing_confirmation]",Внутренне: teacher promo codes / codes / 2 — VAGIN.,internal,internal_only,forbidden_for_client,False,teacher_promo_codes,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""teacher_promo_codes.codes.2"", ""raw_value"": ""VAGIN""}",,,,,РОП/бухгалтерия,False,False,True,False,False,manager_handoff_only,low,"[""theme:005_discounts""]",promocodes_needs_marketing_confirmation,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route"", ""promocode_needs_marketing_confirmation""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:teacher_promo_codes_codes_3:9717b7a286,teacher_promo_codes.codes.3,promocode,"[""promocode""]",teacher promo codes / codes / 3,Внутренне: teacher promo codes / codes / 3 — DIGUROV.,teacher promo codes / codes / 3,,"Внутренне: teacher promo codes / codes / 3 — DIGUROV. [client_blocked: internal_only, invalid_client_brand, manager_only_route, promocode_needs_marketing_confirmation]",Внутренне: teacher promo codes / codes / 3 — DIGUROV.,internal,internal_only,forbidden_for_client,False,teacher_promo_codes,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""teacher_promo_codes.codes.3"", ""raw_value"": ""DIGUROV""}",,,,,РОП/бухгалтерия,False,False,True,False,False,manager_handoff_only,low,"[""theme:005_discounts""]",promocodes_needs_marketing_confirmation,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route"", ""promocode_needs_marketing_confirmation""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:teacher_promo_codes_codes_4:ec2911b78e,teacher_promo_codes.codes.4,promocode,"[""promocode""]",teacher promo codes / codes / 4,Внутренне: teacher promo codes / codes / 4 — MAREEV.,teacher promo codes / codes / 4,,"Внутренне: teacher promo codes / codes / 4 — MAREEV. [client_blocked: internal_only, invalid_client_brand, manager_only_route, promocode_needs_marketing_confirmation]",Внутренне: teacher promo codes / codes / 4 — MAREEV.,internal,internal_only,forbidden_for_client,False,teacher_promo_codes,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""teacher_promo_codes.codes.4"", ""raw_value"": ""MAREEV""}",,,,,РОП/бухгалтерия,False,False,True,False,False,manager_handoff_only,low,"[""theme:005_discounts""]",promocodes_needs_marketing_confirmation,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route"", ""promocode_needs_marketing_confirmation""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:teacher_promo_codes_discount:f34bb34812,teacher_promo_codes.discount,discount,"[""discount""]",teacher promo codes / discount,Внутренне: teacher promo codes / discount — 5%.,teacher promo codes / discount,,"Внутренне: teacher promo codes / discount — 5%. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",Внутренне: teacher promo codes / discount — 5%.,internal,internal_only,forbidden_for_client,False,teacher_promo_codes,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""teacher_promo_codes.discount"", ""percentage"": 5.0, ""raw_value"": ""5%"", ""unit"": ""percent""}",,,,,РОП/бухгалтерия,False,False,True,False,False,manager_handoff_only,low,"[""theme:005_discounts""]",promocodes_needs_marketing_confirmation,"[""Не обещать условия вне утвержденного факта."", ""Не суммировать скидки; применять наибольшую доступную.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:teacher_promo_codes_flocktory_discount_options_1:d5c30de67c,teacher_promo_codes.flocktory.discount_options.1,discount,"[""discount""]",teacher promo codes / flocktory / discount options / 1,Внутренне: teacher promo codes / flocktory / discount options / 1 — -10 000 ₽.,teacher promo codes / flocktory / discount options / 1,,"Внутренне: teacher promo codes / flocktory / discount options / 1 — -10 000 ₽. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",Внутренне: teacher promo codes / flocktory / discount options / 1 — -10 000 ₽.,internal,internal_only,forbidden_for_client,False,teacher_promo_codes,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""number"": 10000, ""path"": ""teacher_promo_codes.flocktory.discount_options.1"", ""raw_value"": ""-10 000 ₽""}",,,,,РОП/бухгалтерия,False,False,True,False,False,manager_handoff_only,low,"[""theme:005_discounts""]",promocodes_needs_marketing_confirmation,"[""Не обещать условия вне утвержденного факта."", ""Не суммировать скидки; применять наибольшую доступную.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:teacher_promo_codes_flocktory_discount_options_2:2e243a0834,teacher_promo_codes.flocktory.discount_options.2,discount,"[""discount""]",teacher promo codes / flocktory / discount options / 2,Внутренне: teacher promo codes / flocktory / discount options / 2 — -20 000 ₽.,teacher promo codes / flocktory / discount options / 2,,"Внутренне: teacher promo codes / flocktory / discount options / 2 — -20 000 ₽. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",Внутренне: teacher promo codes / flocktory / discount options / 2 — -20 000 ₽.,internal,internal_only,forbidden_for_client,False,teacher_promo_codes,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""number"": 20000, ""path"": ""teacher_promo_codes.flocktory.discount_options.2"", ""raw_value"": ""-20 000 ₽""}",,,,,РОП/бухгалтерия,False,False,True,False,False,manager_handoff_only,low,"[""theme:005_discounts""]",promocodes_needs_marketing_confirmation,"[""Не обещать условия вне утвержденного факта."", ""Не суммировать скидки; применять наибольшую доступную.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:team_answers_telegram_two_separate_bots:a149e13a4a,team_answers.telegram.two_separate_bots,policy,"[""policy""]",team answers / telegram / two separate bots,"Целевая архитектура Telegram-пилота: два отдельных бота, отдельно Фотон и отдельно УНПК.",team answers / telegram / two separate bots,,"Целевая архитектура Telegram-пилота: два отдельных бота, отдельно Фотон и отдельно УНПК.","Целевая архитектура Telegram-пилота: два отдельных бота, отдельно Фотон и отдельно УНПК.",internal,internal_only,forbidden_for_client,True,telegram_architecture,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,{},,,,,РОП/ответственный владелец факта,False,False,True,False,False,manager_handoff_only,medium,"[""theme:000_policy""]",q4_2_it_closed,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""cross_brand_text"", ""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:usable_in_client_draft:9ee98f77bc,usable_in_client_draft,program,"[""program""]",usable in client draft,Внутренне: usable in client draft — нет.,usable in client draft,,"Внутренне: usable in client draft — нет. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",Внутренне: usable in client draft — нет.,internal,internal_only,forbidden_for_client,False,usable_in_client_draft,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""usable_in_client_draft"", ""raw_value"": false}",,,,,РОП/ответственный владелец факта,False,False,True,False,False,manager_handoff_only,low,"[""theme:016_program_content""]",,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:usable_in_manager_internal_view:1e9f2edec2,usable_in_manager_internal_view,program,"[""program""]",usable in manager internal view,Внутренне: usable in manager internal view — да.,usable in manager internal view,,"Внутренне: usable in manager internal view — да. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",Внутренне: usable in manager internal view — да.,internal,internal_only,forbidden_for_client,False,usable_in_manager_internal_view,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""usable_in_manager_internal_view"", ""raw_value"": true}",,,,,РОП/ответственный владелец факта,False,False,True,False,False,manager_handoff_only,low,"[""theme:016_program_content""]",,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:vat_exemption_applicability:8228b888e1,vat_exemption.applicability,program,"[""program""]",vat exemption / applicability,Внутренне: vat exemption / applicability — Все 4 юр.лица как образовательные организации.,vat exemption / applicability,,"Внутренне: vat exemption / applicability — Все 4 юр.лица как образовательные организации. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",Внутренне: vat exemption / applicability — Все 4 юр.лица как образовательные организации.,internal,internal_only,forbidden_for_client,False,vat_exemption,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""number"": 4, ""path"": ""vat_exemption.applicability"", ""raw_value"": ""Все 4 юр.лица как образовательные организации""}",,,,,РОП/ответственный владелец факта,False,False,True,False,False,manager_handoff_only,low,"[""theme:016_program_content""]",,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:vat_exemption_legal_basis:464b60a364,vat_exemption.legal_basis,program,"[""program""]",vat exemption / legal basis,Внутренне: vat exemption / legal basis — подп. 4 п. 2 ст. 149 НК РФ.,vat exemption / legal basis,,"Внутренне: vat exemption / legal basis — подп. 4 п. 2 ст. 149 НК РФ. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",Внутренне: vat exemption / legal basis — подп. 4 п. 2 ст. 149 НК РФ.,internal,internal_only,forbidden_for_client,False,vat_exemption,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""number"": 4, ""path"": ""vat_exemption.legal_basis"", ""raw_value"": ""подп. 4 п. 2 ст. 149 НК РФ""}",,,,,РОП/ответственный владелец факта,False,False,True,False,False,manager_handoff_only,low,"[""theme:016_program_content""]",,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:internal:vat_exemption_manager_use:e2ac121218,vat_exemption.manager_use,program,"[""program""]",vat exemption / manager use,Внутренне: vat exemption / manager use — Менеджер может ссылаться при оформлении договоров с НДС/без НДС.,vat exemption / manager use,,"Внутренне: vat exemption / manager use — Менеджер может ссылаться при оформлении договоров с НДС/без НДС. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",Внутренне: vat exemption / manager use — Менеджер может ссылаться при оформлении договоров с НДС/без НДС.,internal,internal_only,forbidden_for_client,False,vat_exemption,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""vat_exemption.manager_use"", ""raw_value"": ""Менеджер может ссылаться при оформлении договоров с НДС/без НДС""}",,,,,РОП/ответственный владелец факта,False,False,True,False,False,manager_handoff_only,low,"[""theme:016_program_content""]",,"[""Не обещать условия вне утвержденного факта.""]",[],True,True,"[""internal_only"", ""invalid_client_brand"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:unpk:academic_year_2026_27_daily_hours:a6e9903c04,academic_year_2026_27.daily_hours,price,"[""price""]",academic year 2026 27 / daily hours,УНПК: academic year 2026 27 / daily hours — 2 ак.ч.,academic year 2026 27 / daily hours,УНПК: academic year 2026 27 / daily hours — 2 ак.ч.,УНПК: academic year 2026 27 / daily hours — 2 ак.ч.,,unpk,unpk_bot,active_brand_only,False,academic_year_2026_27,claude_layer_v3:facts_for_bot_UNPK,facts_for_bot_UNPK.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_UNPK.yaml,,f595e3b9acdd3d17c2e4ec268627e4e12f5c983a5e4622729d3fedc47d64e2f7,read,document_verified,verified,"{""amount"": 2, ""currency"": ""RUB"", ""path"": ""academic_year_2026_27.daily_hours"", ""period"": ""year"", ""raw_value"": ""2 ак.ч""}",,,,,РОП/бухгалтерия,True,True,False,False,False,bot_answer_self_for_pilot,low,"[""theme:001_pricing""]",,"[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк"", ""Долями""]",False,False,[],Импортировано из Claude v3 handoff.,fact
kb_release_v3_fact_v1,fact:v3:unpk:academic_year_2026_27_semester_1_weeks:3ad9021e33,academic_year_2026_27.semester_1_weeks,price,"[""price""]",academic year 2026 27 / semester 1 weeks,УНПК: academic year 2026 27 / semester 1 weeks — 20 ₽.,academic year 2026 27 / semester 1 weeks,УНПК: academic year 2026 27 / semester 1 weeks — 20 ₽.,УНПК: academic year 2026 27 / semester 1 weeks — 20 ₽.,,unpk,unpk_bot,active_brand_only,False,academic_year_2026_27,claude_layer_v3:facts_for_bot_UNPK,facts_for_bot_UNPK.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_UNPK.yaml,,f595e3b9acdd3d17c2e4ec268627e4e12f5c983a5e4622729d3fedc47d64e2f7,read,document_verified,verified,"{""amount"": 20, ""currency"": ""RUB"", ""path"": ""academic_year_2026_27.semester_1_weeks"", ""period"": ""semester"", ""raw_value"": 20}",,,,,РОП/бухгалтерия,True,True,False,False,False,bot_answer_self_for_pilot,low,"[""theme:001_pricing""]",,"[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк"", ""Долями""]",False,False,[],Импортировано из Claude v3 handoff.,fact
kb_release_v3_fact_v1,fact:v3:unpk:academic_year_2026_27_semester_2_weeks:54d70ef4e2,academic_year_2026_27.semester_2_weeks,price,"[""price""]",academic year 2026 27 / semester 2 weeks,УНПК: academic year 2026 27 / semester 2 weeks — 15 ₽.,academic year 2026 27 / semester 2 weeks,УНПК: academic year 2026 27 / semester 2 weeks — 15 ₽.,УНПК: academic year 2026 27 / semester 2 weeks — 15 ₽.,,unpk,unpk_bot,active_brand_only,False,academic_year_2026_27,claude_layer_v3:facts_for_bot_UNPK,facts_for_bot_UNPK.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_UNPK.yaml,,f595e3b9acdd3d17c2e4ec268627e4e12f5c983a5e4622729d3fedc47d64e2f7,read,document_verified,verified,"{""amount"": 15, ""currency"": ""RUB"", ""path"": ""academic_year_2026_27.semester_2_weeks"", ""period"": ""semester"", ""raw_value"": 15}",,,,,РОП/бухгалтерия,True,True,False,False,False,bot_answer_self_for_pilot,low,"[""theme:001_pricing""]",,"[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк"", ""Долями""]",False,False,[],Импортировано из Claude v3 handoff.,fact
kb_release_v3_fact_v1,fact:v3:unpk:academic_year_2026_27_start:2d75ee88a0,academic_year_2026_27.start,price,"[""price""]",academic year 2026 27 / start,УНПК: academic year 2026 27 / start — 13-14 сентября 2026.,academic year 2026 27 / start,УНПК: academic year 2026 27 / start — 13-14 сентября 2026.,УНПК: academic year 2026 27 / start — 13-14 сентября 2026.,,unpk,unpk_bot,active_brand_only,False,academic_year_2026_27,claude_layer_v3:facts_for_bot_UNPK,facts_for_bot_UNPK.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_UNPK.yaml,,f595e3b9acdd3d17c2e4ec268627e4e12f5c983a5e4622729d3fedc47d64e2f7,read,document_verified,verified,"{""amount"": 13, ""currency"": ""RUB"", ""path"": ""academic_year_2026_27.start"", ""period"": ""year"", ""raw_value"": ""13-14 сентября 2026""}",,,,,РОП/бухгалтерия,True,True,False,False,False,bot_answer_self_for_pilot,low,"[""theme:001_pricing""]",,"[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк"", ""Долями""]",False,False,[],Импортировано из Claude v3 handoff.,fact
kb_release_v3_fact_v1,fact:v3:unpk:academic_year_2026_27_total_lessons:1b5921ba8a,academic_year_2026_27.total_lessons,price,"[""price""]",academic year 2026 27 / total lessons,УНПК: academic year 2026 27 / total lessons — 35 ₽.,academic year 2026 27 / total lessons,УНПК: academic year 2026 27 / total lessons — 35 ₽.,УНПК: academic year 2026 27 / total lessons — 35 ₽.,,unpk,unpk_bot,active_brand_only,False,academic_year_2026_27,claude_layer_v3:facts_for_bot_UNPK,facts_for_bot_UNPK.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_UNPK.yaml,,f595e3b9acdd3d17c2e4ec268627e4e12f5c983a5e4622729d3fedc47d64e2f7,read,document_verified,verified,"{""amount"": 35, ""currency"": ""RUB"", ""path"": ""academic_year_2026_27.total_lessons"", ""period"": ""year"", ""raw_value"": 35}",,,,,РОП/бухгалтерия,True,True,False,False,False,bot_answer_self_for_pilot,low,"[""theme:001_pricing""]",,"[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк"", ""Долями""]",False,False,[],Импортировано из Claude v3 handoff.,fact
kb_release_v3_fact_v1,fact:v3:unpk:academic_year_2026_27_weekly_lessons:4fca0a048c,academic_year_2026_27.weekly_lessons,price,"[""price""]",academic year 2026 27 / weekly lessons,УНПК: academic year 2026 27 / weekly lessons — 1 ₽.,academic year 2026 27 / weekly lessons,УНПК: academic year 2026 27 / weekly lessons — 1 ₽.,УНПК: academic year 2026 27 / weekly lessons — 1 ₽.,,unpk,unpk_bot,active_brand_only,False,academic_year_2026_27,claude_layer_v3:facts_for_bot_UNPK,facts_for_bot_UNPK.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_UNPK.yaml,,f595e3b9acdd3d17c2e4ec268627e4e12f5c983a5e4622729d3fedc47d64e2f7,read,document_verified,verified,"{""amount"": 1, ""currency"": ""RUB"", ""path"": ""academic_year_2026_27.weekly_lessons"", ""period"": ""year"", ""raw_value"": 1}",,,,,РОП/бухгалтерия,True,True,False,False,False,bot_answer_self_for_pilot,low,"[""theme:001_pricing""]",,"[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк"", ""Долями""]",False,False,[],Импортировано из Claude v3 handoff.,fact
