schema_version,fact_id,fact_key,fact_type,fact_types,title,fact_text,short_fact,client_safe_text,manager_check_text,brand,active_brand_scope,cross_brand_policy,cross_brand_mixed,product,source_id,source_title,source_path,source_url,source_sha256,source_status,freshness_status,verification_status,valid_from,valid_until,verified_by,verified_at,owner_role,allowed_for_client_answer,usable_for_precise_answer,requires_manager_confirmation,requires_amo_check,requires_tallanto_check,route_policy,risk_level,related_theme_ids,forbidden_promises,forbidden_client_mentions,forbidden_for_client,internal_only,notes,record_type
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_5_source_id:4417ec6e3f,cross_brand_sources_inventory.5.source_id,program,"[""program""]",cross_brand_sources_inventory / 5 / source_id,knowledge_chunks.csv:brand=mixed,cross_brand_sources_inventory / 5 / source_id,,knowledge_chunks.csv:brand=mixed,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_5_source_id,cross_brand_sources_inventory / 5 / source_id,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_5_type:51405727fc,cross_brand_sources_inventory.5.type,program,"[""program""]",cross_brand_sources_inventory / 5 / type,chunks_subset,cross_brand_sources_inventory / 5 / type,,chunks_subset,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_5_type,cross_brand_sources_inventory / 5 / type,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_5_severity:8232c54b25,cross_brand_sources_inventory.5.severity,program,"[""program""]",cross_brand_sources_inventory / 5 / severity,high,cross_brand_sources_inventory / 5 / severity,,high,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_5_severity,cross_brand_sources_inventory / 5 / severity,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_5_count:603cb28eff,cross_brand_sources_inventory.5.count,program,"[""program""]",cross_brand_sources_inventory / 5 / count,101,cross_brand_sources_inventory / 5 / count,,101,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_5_count,cross_brand_sources_inventory / 5 / count,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_5_rule:ce50412d4d,cross_brand_sources_inventory.5.rule,program,"[""program""]",cross_brand_sources_inventory / 5 / rule,101 chunk с brand=mixed. Внутренние — нельзя как client_safe_text.,cross_brand_sources_inventory / 5 / rule,,101 chunk с brand=mixed. Внутренние — нельзя как client_safe_text.,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_5_rule,cross_brand_sources_inventory / 5 / rule,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_5_found_in:1837a6642c,cross_brand_sources_inventory.5.found_in,program,"[""program""]",cross_brand_sources_inventory / 5 / found_in,enrichment_log/04_chunks_per_theme.md,cross_brand_sources_inventory / 5 / found_in,,enrichment_log/04_chunks_per_theme.md,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_5_found_in,cross_brand_sources_inventory / 5 / found_in,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_6_source_id:828fe01b2a,cross_brand_sources_inventory.6.source_id,program,"[""program""]",cross_brand_sources_inventory / 6 / source_id,conversation_scripts.csv:cross_brand_3,cross_brand_sources_inventory / 6 / source_id,,conversation_scripts.csv:cross_brand_3,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_6_source_id,cross_brand_sources_inventory / 6 / source_id,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_6_type:ea8c6656eb,cross_brand_sources_inventory.6.type,program,"[""program""]",cross_brand_sources_inventory / 6 / type,scripts_subset,cross_brand_sources_inventory / 6 / type,,scripts_subset,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_6_type,cross_brand_sources_inventory / 6 / type,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_6_severity:a7c7efd092,cross_brand_sources_inventory.6.severity,program,"[""program""]",cross_brand_sources_inventory / 6 / severity,critical,cross_brand_sources_inventory / 6 / severity,,critical,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_6_severity,cross_brand_sources_inventory / 6 / severity,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_6_count:994ed0d1c6,cross_brand_sources_inventory.6.count,program,"[""program""]",cross_brand_sources_inventory / 6 / count,3,cross_brand_sources_inventory / 6 / count,,3,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_6_count,cross_brand_sources_inventory / 6 / count,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_6_rule:2897d79032,cross_brand_sources_inventory.6.rule,program,"[""program""]",cross_brand_sources_inventory / 6 / rule,3 скрипта явно cross-brand. Перечислены в 06_conversation_scripts_classification.md.,cross_brand_sources_inventory / 6 / rule,,3 скрипта явно cross-brand. Перечислены в 06_conversation_scripts_classification.md.,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_6_rule,cross_brand_sources_inventory / 6 / rule,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:cross_brand_sources_inventory_6_found_in:9706b8e565,cross_brand_sources_inventory.6.found_in,program,"[""program""]",cross_brand_sources_inventory / 6 / found_in,enrichment_log/06_conversation_scripts_classification.md,cross_brand_sources_inventory / 6 / found_in,,enrichment_log/06_conversation_scripts_classification.md,internal,internal_only,forbidden_for_client,False,cross_brand_sources_inventory,source:claude_layer:cross_brand_sources_inventory_6_found_in,cross_brand_sources_inventory / 6 / found_in,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:returns_analytics_25_26:122d692fd7,returns_analytics_25_26,payment_status,"[""payment_status""]",returns_analytics_25_26,"insight_for_bot: Бот должен предлагать диагностический тест ДО оплаты онлайн-курсов, чтобы снизить риск возврата по причине «уровень группы».; client_facing: False",returns_analytics_25_26,,"insight_for_bot: Бот должен предлагать диагностический тест ДО оплаты онлайн-курсов, чтобы снизить риск возврата по причине «уровень группы».; client_facing: False",internal,internal_only,forbidden_for_client,False,returns_analytics_25_26,source:claude_layer:returns_analytics_25_26,returns_analytics_25_26,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,True,True,draft_for_manager,low,"[""theme:003_payment_status""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_1_id:91b1f27128,open_discrepancies.1.id,program,"[""program""]",open_discrepancies / 1 / id,skoryaznyy_vs_skornyaznyy,open_discrepancies / 1 / id,,skoryaznyy_vs_skornyaznyy,internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_1_id,open_discrepancies / 1 / id,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_1_issue:f4f0a96d2f,open_discrepancies.1.issue,location,"[""location""]",open_discrepancies / 1 / issue,Адрес Москвы пишется по-разному в разных источниках: «Скоряжный пер.» и «Скорняжный пер.»,open_discrepancies / 1 / issue,,Адрес Москвы пишется по-разному в разных источниках: «Скоряжный пер.» и «Скорняжный пер.»,internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_1_issue,open_discrepancies / 1 / issue,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:015_location_address""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_1_resolution_needed:449de9618c,open_discrepancies.1.resolution_needed,program,"[""program""]",open_discrepancies / 1 / resolution_needed,Уточнить корректное написание у маркетинга,open_discrepancies / 1 / resolution_needed,,Уточнить корректное написание у маркетинга,internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_1_resolution_needed,open_discrepancies / 1 / resolution_needed,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_2_id:9aae112419,open_discrepancies.2.id,program,"[""program""]",open_discrepancies / 2 / id,dolyami_terms,open_discrepancies / 2 / id,,dolyami_terms,internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_2_id,open_discrepancies / 2 / id,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_2_issue:9f15308228,open_discrepancies.2.issue,installment,"[""installment""]",open_discrepancies / 2 / issue,"Долями: в одном источнике 4 части, в другом 3/6/10 месяцев",open_discrepancies / 2 / issue,,"Долями: в одном источнике 4 части, в другом 3/6/10 месяцев",internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_2_issue,open_discrepancies / 2 / issue,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:006_installment""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать одобрение банка.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_2_resolution_needed:63acb25f01,open_discrepancies.2.resolution_needed,program,"[""program""]",open_discrepancies / 2 / resolution_needed,Уточнить актуальные условия у бухгалтерии (q обновить раз в квартал),open_discrepancies / 2 / resolution_needed,,Уточнить актуальные условия у бухгалтерии (q обновить раз в квартал),internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_2_resolution_needed,open_discrepancies / 2 / resolution_needed,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_3_id:0a6b851307,open_discrepancies.3.id,discount,"[""discount""]",open_discrepancies / 3 / id,foton_online_second_subject_discount,open_discrepancies / 3 / id,,foton_online_second_subject_discount,internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_3_id,open_discrepancies / 3 / id,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:005_discounts""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать индивидуальную скидку без менеджера.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_3_issue:bb6d06a8ba,open_discrepancies.3.issue,program,"[""program""]",open_discrepancies / 3 / issue,"В одном источнике онлайн Фотон 2-й предмет = 20%, в другом 30%",open_discrepancies / 3 / issue,,"В одном источнике онлайн Фотон 2-й предмет = 20%, в другом 30%",internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_3_issue,open_discrepancies / 3 / issue,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_3_resolution_needed:d305457bb6,open_discrepancies.3.resolution_needed,discount,"[""discount""]",open_discrepancies / 3 / resolution_needed,Уточнить актуальный размер скидки,open_discrepancies / 3 / resolution_needed,,Уточнить актуальный размер скидки,internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_3_resolution_needed,open_discrepancies / 3 / resolution_needed,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:005_discounts""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать индивидуальную скидку без менеджера.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_4_id:9dd0f01a90,open_discrepancies.4.id,discount,"[""discount""]",open_discrepancies / 4 / id,mfti_employees_discount_pct,open_discrepancies / 4 / id,,mfti_employees_discount_pct,internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_4_id,open_discrepancies / 4 / id,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:005_discounts""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать индивидуальную скидку без менеджера.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_4_issue:831771505a,open_discrepancies.4.issue,program,"[""program""]",open_discrepancies / 4 / issue,"В одном источнике 10%, в другом 25%",open_discrepancies / 4 / issue,,"В одном источнике 10%, в другом 25%",internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_4_issue,open_discrepancies / 4 / issue,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_4_resolution_needed:55347fc98e,open_discrepancies.4.resolution_needed,program,"[""program""]",open_discrepancies / 4 / resolution_needed,"Уточнить — возможно, 25% это устаревшее или для разных продуктов",open_discrepancies / 4 / resolution_needed,,"Уточнить — возможно, 25% это устаревшее или для разных продуктов",internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_4_resolution_needed,open_discrepancies / 4 / resolution_needed,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_5_id:f12b4c7d0a,open_discrepancies.5.id,program,"[""program""]",open_discrepancies / 5 / id,telegram_handle_foton,open_discrepancies / 5 / id,,telegram_handle_foton,internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_5_id,open_discrepancies / 5 / id,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_5_issue:2419149397,open_discrepancies.5.issue,program,"[""program""]",open_discrepancies / 5 / issue,"В моих YAML telegram Фотон = @unpkmfti, но это handle с историческим именем. Может пересекаться с УНПК",open_discrepancies / 5 / issue,,"В моих YAML telegram Фотон = @unpkmfti, но это handle с историческим именем. Может пересекаться с УНПК",internal,internal_only,forbidden_for_client,True,open_discrepancies,source:claude_layer:open_discrepancies_5_issue,open_discrepancies / 5 / issue,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:open_discrepancies_5_resolution_needed:1746317c48,open_discrepancies.5.resolution_needed,program,"[""program""]",open_discrepancies / 5 / resolution_needed,Маркетинг подтверждает или меняет,open_discrepancies / 5 / resolution_needed,,Маркетинг подтверждает или меняет,internal,internal_only,forbidden_for_client,False,open_discrepancies,source:claude_layer:open_discrepancies_5_resolution_needed,open_discrepancies / 5 / resolution_needed,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:critical_rules_brand_separation:f4d494889e,critical_rules.brand_separation,program,"[""program""]",critical_rules / brand_separation,"Для клиента УНПК МФТИ и Фотон — разные организации, не связанные",critical_rules / brand_separation,,"Для клиента УНПК МФТИ и Фотон — разные организации, не связанные",internal,internal_only,forbidden_for_client,False,critical_rules,source:gdrive_export:kc_knowledge_base:31df509c32,База знаний КЦ,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/kc_knowledge_base.txt,https://docs.google.com/document/d/1bMhN0DtqNK8Z2XdwGMci2lAv0CtSYQ4QGb1Hr4dQ9Oo,28927be03392aa10d17fd0cd06af8bbe815b8ffb36fe22b3731e6d5152d210d3,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:legal_entities:3a43312bd3,legal_entities,program,"[""program""]",legal_entities,count: 4,legal_entities,,count: 4,internal,internal_only,forbidden_for_client,False,legal_entities,source:claude_layer:legal_entities,legal_entities,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:brand_neutral:licenses_unpk_mfti_number:aa0de9bd85,licenses.unpk_mfti.number,program,"[""program""]",licenses / unpk_mfti / number,70369,licenses / unpk_mfti / number,70369,70369,brand_neutral,brand_neutral,brand_neutral_allowed,False,licenses,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:brand_neutral:licenses_unpk_mfti_date:236c7adacd,licenses.unpk_mfti.date,program,"[""program""]",licenses / unpk_mfti / date,06.03.2013,licenses / unpk_mfti / date,06.03.2013,06.03.2013,brand_neutral,brand_neutral,brand_neutral_allowed,False,licenses,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:licenses_unpk_mfti_holder:980469ad37,licenses.unpk_mfti.holder,program,"[""program""]",licenses / unpk_mfti / holder,АНО ДПО «УНПК МФТИ»,licenses / unpk_mfti / holder,,АНО ДПО «УНПК МФТИ»,internal,internal_only,brand_neutral_allowed,False,licenses,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:licenses_unpk_mfti_grants_1:686b6645a3,licenses.unpk_mfti.grants.1,tax,"[""tax""]",licenses / unpk_mfti / grants / 1,Социальный налоговый вычет,licenses / unpk_mfti / grants / 1,,Социальный налоговый вычет,internal,internal_only,brand_neutral_allowed,False,licenses,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:008_tax_deduction""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать одобрение СФР/ФНС или конкретный возврат денег.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:internal:licenses_unpk_mfti_grants_2:fa3e2a9bf3,licenses.unpk_mfti.grants.2,matkap,"[""matkap""]",licenses / unpk_mfti / grants / 2,Прием оплаты маткапиталом,licenses / unpk_mfti / grants / 2,,Прием оплаты маткапиталом,internal,internal_only,brand_neutral_allowed,False,licenses,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:007_matkap_payment""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать одобрение СФР/ФНС или конкретный возврат денег.""]",[],True,True,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:brand_neutral:licenses_unpk_mfti_grants_3:7dfe2bb2eb,licenses.unpk_mfti.grants.3,documents,"[""documents""]",licenses / unpk_mfti / grants / 3,Договоры на платные образовательные услуги,licenses / unpk_mfti / grants / 3,Договоры на платные образовательные услуги,Договоры на платные образовательные услуги,brand_neutral,brand_neutral,brand_neutral_allowed,False,licenses,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:012_certificates""]","[""Не обещать условия вне утвержденного факта.""]",[],False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:brand_neutral:prices_regular_2026_27:8f62ab94a5,prices_regular_2026_27,price,"[""price""]",prices_regular_2026_27,,prices_regular_2026_27,,,brand_neutral,brand_neutral,brand_neutral_allowed,False,regular_courses,source:gdrive_export:лицензии_лицензия_фотон_pdf:cb68975275,Лицензии Лицензия ФОТОН.pdf,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/local_drive_extracts/Лицензии_Лицензия_ФОТОН.pdf.txt,,d98989c695bd328a1d8e2f8d4eb87d050b4e87f9e27857db20506190211efbc7,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:001_pricing""]","[""Не обещать условия вне утвержденного факта.""]",[],False,False,Импортировано из Claude layer.,fact
