id,date_payment,direction,direction_translated,type,type_translated,cost,name,description,contact_id,most_abonements_id,most_class_id,invoice_id,filial,tags,account_id,account_name,print_check_status,print_refund_status
ae32920e-be45-5520-b0b0-69e0c1d264c0,2026-04-14,in,Поступление на баланс,alfabank,Альфа-банк,24900,ЛВШ-26 АНО (часть 2),,245fb3d4-14d6-d7fb-aabf-69ae8a2d3271,821f7fa5-7a23-7609-2a7c-6a0dce3e7eba,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
bc36046a-bbc6-657c-3352-69e0c09b2000,2026-04-14,out,Списание в счет школы,sbp,СБП,96900,Покупка абонемента ЛВШ-26 АНО,,5064e3d2-f58b-d2da-b591-6501a86dae03,bbbfce7b-d43a-1645-2ecb-69e0c0ef45da,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
bfb679e5-95c1-7cf3-4d81-69e0c0f83c71,2026-04-14,in,Поступление на баланс,sbp,СБП,96900,Оплата за абонемент ЛВШ-26 АНО,,5064e3d2-f58b-d2da-b591-6501a86dae03,bbbfce7b-d43a-1645-2ecb-69e0c0ef45da,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
2ae4041a-2ee6-4bfb-4405-69e1d7ef546b,2026-04-15,out,Списание в счет школы,alfabank,Альфа-банк,94600,Покупка абонемента ЛВШ-26 АНО,,977f3259-2229-ebaf-d47a-69997fc72155,2a80c5e5-1d75-86ec-37c7-69e1d7b391ae,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
303efcc8-0461-3110-6d0f-69e1d7fb2321,2026-04-15,in,Поступление на баланс,alfabank,Альфа-банк,94600,Оплата за абонемент ЛВШ-26 АНО,,977f3259-2229-ebaf-d47a-69997fc72155,2a80c5e5-1d75-86ec-37c7-69e1d7b391ae,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
493e66fa-1824-1a5d-d28b-69e1d8f7bcd8,2026-04-15,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,ebb9001e-2db9-8e5b-4302-69c64f220956,48d489f1-3a0d-20bc-cc57-69e1d828bc2f,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
4c229817-7f14-5954-0b41-69e1d897b989,2026-04-15,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,ebb9001e-2db9-8e5b-4302-69c64f220956,48d489f1-3a0d-20bc-cc57-69e1d828bc2f,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
800b0705-6a0e-5dc6-8955-69e1d7e4fd08,2026-04-15,out,Списание в счет школы,alfabank,Альфа-банк,108300,Покупка абонемента ЛВШ-26 АНО,,d6dc1acd-3924-8b75-6733-69dcfee7b2be,7fa274d2-62ca-b0e1-3e3a-69e1d784762f,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
83c33b62-99e8-3eee-5bb7-69e1d7d5b42b,2026-04-15,in,Поступление на баланс,alfabank,Альфа-банк,108300,Оплата за абонемент ЛВШ-26 АНО,,d6dc1acd-3924-8b75-6733-69dcfee7b2be,7fa274d2-62ca-b0e1-3e3a-69e1d784762f,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
890c6b7c-149c-1b64-92ff-69e1d8675b46,2026-04-15,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,61374351-efdb-f91b-acb1-69c64e9a6b9b,889ffe08-6875-03ef-6b7b-69e1d87e2e52,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
8c8a6f5f-257c-d3fd-dd27-69e1d8772768,2026-04-15,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,61374351-efdb-f91b-acb1-69c64e9a6b9b,889ffe08-6875-03ef-6b7b-69e1d87e2e52,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
8fd5a017-6657-50d4-9dda-69df6d3ce646,2026-04-15,out,Списание в счет школы,alfabank,Альфа-банк,91105,Покупка абонемента ЛВШ АНО,,d2707a5c-b3a4-ce6b-5bff-6810e7f05817,8f6b3c75-9f40-d6fb-c0b4-69df6d750e7f,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9190858a-2a37-d195-ef97-69e1d868c832,2026-04-15,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,5e56651c-5123-9102-3ac2-69c62b4a398b,9124527c-2710-19ba-972e-69e1d87ce99b,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
95142fef-8d36-c0a7-e010-69e1d897bfba,2026-04-15,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,5e56651c-5123-9102-3ac2-69c62b4a398b,9124527c-2710-19ba-972e-69e1d87ce99b,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9ecd0cc6-618b-b460-92f2-69e1d8eb08f1,2026-04-15,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,c1a743f7-7526-ef14-4459-69bd44f96e49,97bd0308-6638-f9cc-4e75-69e1d8e729f1,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
b534817a-2274-2923-0da7-69e1d987a281,2026-04-15,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,755ffa98-ca7b-f9ce-4464-69dd059f95fd,b4c61fb6-d31b-b7d5-71c4-69e1d9f6c7fb,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
b9043ab8-545a-a7f8-ecb3-69e1d9e9d123,2026-04-15,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,755ffa98-ca7b-f9ce-4464-69dd059f95fd,b4c61fb6-d31b-b7d5-71c4-69e1d9f6c7fb,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
d49701e7-5a6a-9834-1c2e-69e1d8a26d12,2026-04-15,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,c1a743f7-7526-ef14-4459-69bd44f96e49,97bd0308-6638-f9cc-4e75-69e1d8e729f1,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
d4d19eb5-b55c-e040-59d1-69e1dab9e672,2026-04-15,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,54013527-86d7-92ef-059e-69ddeaab622b,d4629ed5-e88f-fbae-7235-69e1dab8f6eb,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
d8a6fa5a-46fe-2bbd-3ad6-69e1dab5417b,2026-04-15,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,54013527-86d7-92ef-059e-69ddeaab622b,d4629ed5-e88f-fbae-7235-69e1dab8f6eb,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
12c3e128-4689-ab14-24e2-69e22f6224a7,2026-04-16,out,Списание в счет школы,webmoney,Webmoney,93100,Покупка абонемента ЛВШ-26 ФОТОН 1,,5f63590f-4b5d-2fdb-f3fc-69d791542fc7,12615753-16e8-39c1-cf74-69e22f515ed6,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
16fb3894-001e-6c69-402d-69e22f678c74,2026-04-16,in,Поступление на баланс,webmoney,Webmoney,93100,Оплата за абонемент ЛВШ-26 ФОТОН 1,,5f63590f-4b5d-2fdb-f3fc-69d791542fc7,12615753-16e8-39c1-cf74-69e22f515ed6,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
19c14827-6ef6-7e14-7a5b-69e128e31d95,2026-04-16,out,Списание в счет школы,alfabank,Альфа-банк,99600,Покупка абонемента ЛВШ-26 АНО,,421ddb0d-57fb-59e4-da21-69abe253c4cd,195a9d80-e01c-6c69-6005-69e1285a8bd3,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
394e53b7-d867-d20f-1a0e-69e12aa5a15a,2026-04-16,out,Списание в счет школы,webmoney,Webmoney,75000,Покупка абонемента ЛВШ-26 ФОТОН 2,,c063694c-ae19-51d3-1f0b-67e68b24a3cc,38e36d53-50af-f24d-ab21-69e12a3138f9,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
56dc099c-aef0-b0e4-2c5d-69e230836f8b,2026-04-16,in,Поступление на баланс,webmoney,Webmoney,46550,ЛВШ-26 ФОТОН (часть 1),,b043bbbc-3679-95b3-d47a-69beaeb0e7aa,2e3a0569-76cc-a16d-4e43-6a141993f073,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
8bbfccb6-d9ca-133d-bac9-69e129704d73,2026-04-16,out,Списание в счет школы,alfabank,Альфа-банк,99600,Покупка абонемента ЛВШ-26 АНО,,ce894d99-c50b-0e4d-08c8-69ac28763315,8b5e9191-b093-2f12-838e-69e129a43b39,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
e54f1cdf-1af7-2a46-8f17-6a0de89528de,2026-04-16,out,Списание в счет школы,w1,Единая касса,88200,Покупка абонемента ЛВШ-26 ФОТОН 1,,6a648a2d-65ef-529d-8156-69de3f44df9f,e4e557af-7d68-6563-34ea-6a0de8ec8a66,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
ebb06c3f-9492-2bb1-a5a5-6a0de8036da8,2026-04-16,in,Поступление на баланс,w1,Единая касса,88200,Оплата за абонемент ЛВШ-26 ФОТОН 1,,6a648a2d-65ef-529d-8156-69de3f44df9f,e4e557af-7d68-6563-34ea-6a0de8ec8a66,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
1566a761-9f01-3805-3ead-69e8d1f13744,2026-04-17,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,76aa1c08-640b-eb69-98fb-69d793e14135,14f38ce2-a8a9-abba-9ce1-69e8d1b03969,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
196d0f09-3864-5676-d105-69e8d18d32a7,2026-04-17,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,76aa1c08-640b-eb69-98fb-69d793e14135,14f38ce2-a8a9-abba-9ce1-69e8d1b03969,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
373109f9-3aa9-f753-cb86-69e8c3554e9e,2026-04-17,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,1437eef4-1552-3630-99b2-69be5cb12b24,36c361d9-59b5-35b8-8323-69e8c3f1967b,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
3bcb58b9-1a9f-ed7e-d5ee-69e8c3b95eac,2026-04-17,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,1437eef4-1552-3630-99b2-69be5cb12b24,36c361d9-59b5-35b8-8323-69e8c3f1967b,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
7d0fc725-a437-eaad-4f1d-69e8791b7251,2026-04-17,out,Списание в счет школы,webmoney,Webmoney,83300,Покупка абонемента ЛВШ-26 ФОТОН 1,,6a04c685-aa56-4429-78ff-698ecf632b3b,7caf0589-e72c-8b0a-ec43-69e8797f205d,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
80bd5594-3366-30f2-0bd9-69e8798c13a7,2026-04-17,in,Поступление на баланс,webmoney,Webmoney,83300,Оплата за абонемент ЛВШ-26 ФОТОН 1,,6a04c685-aa56-4429-78ff-698ecf632b3b,7caf0589-e72c-8b0a-ec43-69e8797f205d,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9fb31f93-6586-daed-af9c-69e879e6e2d7,2026-04-17,out,Списание в счет школы,webmoney,Webmoney,93100,Покупка абонемента ЛВШ-26 ФОТОН 2,,bcfcee88-1a56-cab5-3f83-69d39e26c983,9f4d66ad-88f7-ac63-529b-69e879be8299,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
a3bd6be1-c564-a107-a2d7-69e87922c8ca,2026-04-17,in,Поступление на баланс,webmoney,Webmoney,93100,Оплата за абонемент ЛВШ-26 ФОТОН 2,,bcfcee88-1a56-cab5-3f83-69d39e26c983,9f4d66ad-88f7-ac63-529b-69e879be8299,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
64650bef-886b-23d0-f4ce-69e9c618e4f6,2026-04-19,in,Поступление на баланс,alfabank,Альфа-банк,70405,ЛВШ-26 АНО (часть 2),,ac491382-e578-4620-183d-682c4ed78565,608b42da-06ea-23f1-4379-69e9d8bba32d,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
20aef8ce-294e-bf62-42fa-69e877f7f629,2026-04-20,in,Поступление на баланс,webmoney,Webmoney,41650,ЛВШ-26 ФОТОН 1 (часть 2),,abe961b2-7fb2-bf16-c0ee-69a2cc648299,68c4078c-5175-7179-a653-69e9d91a9e58,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
20c40eb0-efa2-0e08-ccc3-69e8779edfa7,2026-04-20,in,Поступление на баланс,webmoney,Webmoney,44100,ЛВШ-26 ФОТОН 1 (часть 2),,27c01b4f-4da7-fae1-3fd2-69b3acc6cccf,e6b0bf82-5f99-bd3b-116d-69e9da479641,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
37b50002-7de2-c013-8501-69e877920717,2026-04-20,out,Списание в счет школы,webmoney,Webmoney,83300,Покупка абонемента ЛВШ-26 ФОТОН 1,,5eb6f870-2db4-4e1f-7d2e-69c24162a082,310608a0-aaf2-4cd9-3c3f-69e877e97082,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
5494fab2-d2af-2333-3b34-69e6027e8b41,2026-04-20,out,Списание в счет школы,webmoney,Webmoney,75000,Покупка абонемента ЛВШ Фотон,,f0859f69-e915-97a3-63f0-676d57aa5dcd,5422e203-76da-4488-2234-69e6025aad36,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
64edf7a7-2b44-36f7-24ce-69e87668fe37,2026-04-20,out,Списание в счет школы,webmoney,Webmoney,83300,Покупка абонемента ЛВШ-26 ФОТОН 1,,11d680ed-cc15-0768-6936-69c240678bb4,64821df8-1d60-d0a4-5f2d-69e876ff6791,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
6a9cf54b-46fa-14c9-8a2c-69e876f0a33b,2026-04-20,in,Поступление на баланс,webmoney,Webmoney,83300,Оплата за абонемент ЛВШ-26 ФОТОН 1,,11d680ed-cc15-0768-6936-69c240678bb4,64821df8-1d60-d0a4-5f2d-69e876ff6791,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
726e0d95-3521-fb31-0e17-69e877054d16,2026-04-20,in,Поступление на баланс,webmoney,Webmoney,83300,Оплата за абонемент ЛВШ-26 ФОТОН 1,,5eb6f870-2db4-4e1f-7d2e-69c24162a082,310608a0-aaf2-4cd9-3c3f-69e877e97082,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
78d419e3-bf0f-6f60-604a-69e9caebc2d4,2026-04-20,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,b74c3430-8d8d-5299-6c9d-69dcfb95ea16,786864fc-101e-8f01-89b7-69e9ca9a34bd,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
7c3a0acf-2554-5525-a660-69e9c956a415,2026-04-20,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,4b3e3eee-62b3-14c1-1660-69dcf7638706,74eb054d-318c-0539-bdc1-69e9c9b88182,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
7c3d198f-1a33-4b0a-5b96-69e9ca0e7a87,2026-04-20,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,b74c3430-8d8d-5299-6c9d-69dcfb95ea16,786864fc-101e-8f01-89b7-69e9ca9a34bd,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
97bf78f4-0c9f-b5d4-4f32-69e9c9ed872d,2026-04-20,in,Поступление на баланс,alfabank,Альфа-банк,57000,ЛВШ-26 АНО (часть 1),,42220f11-010a-f6f1-b707-69ddf7122496,4c0fe072-b697-63a7-52d7-6a0de80f09ca,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
bb090191-5fad-7fca-d4d3-69e9c9723187,2026-04-20,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,4b3e3eee-62b3-14c1-1660-69dcf7638706,74eb054d-318c-0539-bdc1-69e9c9b88182,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
d6704cce-0454-5455-a26b-69e5d1525b5c,2026-04-20,in,Поступление на баланс,other,Другой,74727.5,Возвращение оставшихся средств за абонемент ЛВШ Фотон,,6e32529e-581f-6b1a-571d-63ef5425c9e8,8193a555-3a5d-bde7-2346-6980829be221,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
db1b0099-3724-c6bf-d8da-69e5d16f7b43,2026-04-20,school_out,Расход,other,Другой,74727.5,Возвращение оставшихся средств за абонемент ЛВШ Фотон,,,8193a555-3a5d-bde7-2346-6980829be221,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
194500de-59ec-dd28-7ce1-69e75c6110dd,2026-04-21,in,Поступление на баланс,other,Другой,83300,Возвращение оставшихся средств за абонемент ЛВШ ФОТОН 1,,b77f791d-7003-5824-6e0e-66ba05cb31c8,6ab995b0-dfdb-7df6-da49-69a802b66c57,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
3207118a-115c-5845-5bc1-69e9cd7b7c92,2026-04-21,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,3d41d8af-e537-169e-5a2f-687e181dd00b,318fe109-3b6d-2084-92bf-69e9cde8d0c0,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
362abd9e-6d16-66a0-8bcf-69e9cd1c4591,2026-04-21,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,3d41d8af-e537-169e-5a2f-687e181dd00b,318fe109-3b6d-2084-92bf-69e9cde8d0c0,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
76db44bb-c737-0492-dadb-69e9cd745bc7,2026-04-21,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,c757f199-2945-dffd-f34d-69dce981a7c0,766eb846-4a44-8b9e-0fbf-69e9cdab988a,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
7abb0261-6b84-32ec-9bf4-69e9cd46147e,2026-04-21,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,c757f199-2945-dffd-f34d-69dce981a7c0,766eb846-4a44-8b9e-0fbf-69e9cdab988a,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9e7a074c-9b95-0324-6556-69e9cce542ea,2026-04-21,out,Списание в счет школы,alfabank,Альфа-банк,114000,Покупка абонемента ЛВШ-26 АНО,,29460dc1-e068-8b35-4171-69e1fcce1efb,9e0ca3c5-e59d-d155-2a02-69e9cce1a99f,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
a2407e5e-4a25-8088-fd2b-69e9ccfc5fb5,2026-04-21,in,Поступление на баланс,alfabank,Альфа-банк,114000,Оплата за абонемент ЛВШ-26 АНО,,29460dc1-e068-8b35-4171-69e1fcce1efb,9e0ca3c5-e59d-d155-2a02-69e9cce1a99f,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
b8a1ba88-e6fc-16e0-67e0-69e75ed2d00d,2026-04-21,in,Поступление на баланс,other,Другой,95900,Возвращение оставшихся средств за абонемент ЛВШ АНО,,b36b9f16-177a-f6fe-a864-6672ac5e2ed4,7665246b-5e9c-7c2e-4d5e-69675adf5cb9,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
bd18a76c-aed4-2d02-31f6-69e75eb67b58,2026-04-21,school_out,Расход,other,Другой,95900,Возвращение оставшихся средств за абонемент ЛВШ АНО,,,7665246b-5e9c-7c2e-4d5e-69675adf5cb9,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
be4e02ec-398f-0eb6-f210-69e75ccbb091,2026-04-21,school_out,Расход,other,Другой,83300,Возвращение оставшихся средств за абонемент ЛВШ ФОТОН 1,,,6ab995b0-dfdb-7df6-da49-69a802b66c57,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
d0f587f6-bce6-745c-31e7-69eb6051f440,2026-04-21,out,Списание в счет школы,webmoney,Webmoney,93100,Покупка абонемента ЛВШ-26 ФОТОН 1,,473a90fb-0b4d-8f76-6943-69e0a52231f0,d066dda9-a22d-261c-8c6a-69eb600a0951,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
d4b7dd0a-203d-7d7b-8678-69eb601fb5bc,2026-04-21,in,Поступление на баланс,webmoney,Webmoney,93100,Оплата за абонемент ЛВШ-26 ФОТОН 1,,473a90fb-0b4d-8f76-6943-69e0a52231f0,d066dda9-a22d-261c-8c6a-69eb600a0951,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
196a63d5-9b05-48f5-b527-69e9cf14ff8a,2026-04-22,in,Поступление на баланс,alfabank,Альфа-банк,57000,ЛВШ-26 АНО (часть 1),,5cea7cd6-5b1c-913b-2ec8-69d10dd1dee3,1cddfde2-16ed-14dd-f706-6a1813b9d168,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
7dabcacb-4708-d4d6-84e4-69e9d0a40176,2026-04-22,in,Поступление на баланс,alfabank,Альфа-банк,57000,ЛВШ-26 АНО (часть 1),,925da4b8-39b3-c98b-6912-69e612270673,687b74bf-a592-3b56-b911-6a159d3f43c9,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
220306a2-e38e-eaaa-f0c6-69f06bba67a8,2026-04-23,out,Списание в счет школы,alfabank,Альфа-банк,37500,Покупка абонемента ЛШ-26 Москва 6.07 - 17.07 (УНПК),,f29bd0d9-ff23-0691-4d26-68ad5908e697,2156dd27-82e1-0d48-50a8-69f06b9a8bd8,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
26a49890-f73c-d553-5db3-69f06b46d191,2026-04-23,in,Поступление на баланс,alfabank,Альфа-банк,37500,Оплата за абонемент ЛШ-26 Москва 6.07 - 17.07 (УНПК),,f29bd0d9-ff23-0691-4d26-68ad5908e697,2156dd27-82e1-0d48-50a8-69f06b9a8bd8,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
287b0cf1-15dc-6a59-da66-69eb5a029394,2026-04-23,out,Списание в счет школы,webmoney,Webmoney,93100,Покупка абонемента ЛВШ-26 ФОТОН 1,,6613195c-e6d5-f0bd-3019-69de4d288d09,274865fc-d65b-3707-ee7a-69eb5aae47f5,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
28dc7cfd-ed46-541d-8832-69eb57e1eccb,2026-04-23,out,Списание в счет школы,webmoney,Webmoney,88200,Покупка абонемента ЛВШ-26 ФОТОН 2,,ed99cd87-2cd1-4340-a11c-69cfd5bcf68d,287560c7-0359-8093-5e95-69eb57b7f95c,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
2af6903b-65d4-0507-7ba7-69f06cc2148f,2026-04-23,in,Поступление на баланс,alfabank,Альфа-банк,51650,ЛВШ-26 АНО (часть 2),,531a7675-c241-4c3e-10e9-6932897132e2,e713bda7-73e1-5a31-a62b-69f07531dfbf,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
2b6f561e-3fc2-f18b-46ea-69eb57549af5,2026-04-23,in,Поступление на баланс,webmoney,Webmoney,88200,Оплата за абонемент ЛВШ-26 ФОТОН 2,,ed99cd87-2cd1-4340-a11c-69cfd5bcf68d,287560c7-0359-8093-5e95-69eb57b7f95c,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
2cda2c03-cb47-61ca-c755-69eb5ae45d62,2026-04-23,in,Поступление на баланс,webmoney,Webmoney,93100,Оплата за абонемент ЛВШ-26 ФОТОН 1,,6613195c-e6d5-f0bd-3019-69de4d288d09,274865fc-d65b-3707-ee7a-69eb5aae47f5,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
429836e3-9ab1-87fd-1df2-69eb598fafd0,2026-04-23,out,Списание в счет школы,webmoney,Webmoney,75000,Покупка абонемента ЛВШ-26 ФОТОН 1 (мат.кап),,a261fd24-8137-63cb-7f45-6798de0845e1,4230b143-90cd-748e-4e99-69eb59ddc3e3,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
4805187f-0ffd-eca4-b678-69eb59e4566e,2026-04-23,in,Поступление на баланс,webmoney,Webmoney,75000,Оплата за абонемент ЛВШ-26 ФОТОН 1 (мат.кап),,a261fd24-8137-63cb-7f45-6798de0845e1,4230b143-90cd-748e-4e99-69eb59ddc3e3,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
4c7277e4-8328-1169-9f3f-69f06c5cb8a3,2026-04-23,out,Списание в счет школы,alfabank,Альфа-банк,102600,Покупка абонемента ЛВШ-26 АНО,,9e036f82-6cfd-0493-80a3-69d7760bd38c,4c10959d-fcfe-68f4-df91-69f06ccead05,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
50eda3a2-fb20-f90a-08b8-69f06cb624ed,2026-04-23,in,Поступление на баланс,alfabank,Альфа-банк,102600,Оплата за абонемент ЛВШ-26 АНО,,9e036f82-6cfd-0493-80a3-69d7760bd38c,4c10959d-fcfe-68f4-df91-69f06ccead05,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
